Trade number,Instrument,Account,Strategy,Market pos.,Qty,Entry price,Exit price,Entry time,Exit time,Entry name,Exit name,Profit,Cum. net profit,Commission,MAE,MFE,ETD,Bars,
756,MNQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,,Short,1,21242.25,21264.00,5/13/2025 10:58:09 AM,5/13/2025 11:12:01 AM,MNQ_VIXSell_638827306883385191,MNQ_Stop_d1a478c0-60d6-42b2-9022-52b15e58571b,($43.50),$1433.50,$0.00,$43.50,$23.00,$66.50,85,
757,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21190.50,21270.00,5/13/2025 10:43:33 AM,5/13/2025 11:19:36 AM,StopCancelClose,MNQ_Stop_9c7ef1fd-3cbe-49dc-8ef8-d15ae1a48b7a,($159.00),$1274.50,$0.00,$159.00,$159.00,$318.00,0,
758,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21243.75,21270.00,5/13/2025 10:58:10 AM,5/13/2025 11:19:36 AM,MNQ_VIXSell_638827306893445873,MNQ_Stop_9c7ef1fd-3cbe-49dc-8ef8-d15ae1a48b7a,($52.50),$1222.00,$0.00,$52.50,$26.00,$78.50,130,
759,MNQ JUN25,EXPRESSMay913746761!TopstepTrader!TopstepTrader,,Short,1,21196.00,21274.00,5/13/2025 10:43:25 AM,5/13/2025 11:19:36 AM,MNQ_Stop_a706e9f7-c35e-412b-8088-17e64f755cbb,MNQ_Stop_45657d4e-02a7-45c9-a822-bc4ed39ba0e3,($156.00),$1066.00,$0.00,$156.00,$156.00,$312.00,218,
760,MNQ JUN25,EXPRESSMay913746761!TopstepTrader!TopstepTrader,,Short,1,21244.75,21274.00,5/13/2025 10:58:08 AM,5/13/2025 11:19:36 AM,MNQ_VIXSell_638827306872913671,MNQ_Stop_45657d4e-02a7-45c9-a822-bc4ed39ba0e3,($58.50),$1007.50,$0.00,$58.50,$28.00,$86.50,130,
761,MNQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,,Short,1,21258.00,21282.50,5/13/2025 10:59:33 AM,5/13/2025 11:32:07 AM,MNQ_ScaleIn_638827306887611508,MNQ_VIXBuy_638827327260654897,($49.00),$958.50,$0.00,$49.00,$54.50,$103.50,196,
762,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21259.50,21282.00,5/13/2025 11:12:01 AM,5/13/2025 11:32:08 AM,MNQ_ScaleIn_638827306898775985,MNQ_VIXBuy_638827327271639359,($45.00),$913.50,$0.00,$45.00,$28.50,$73.50,121,
763,MNQ JUN25,EXPRESSMay913746761!TopstepTrader!TopstepTrader,,Short,1,21261.75,21282.00,5/13/2025 11:12:01 AM,5/13/2025 11:32:10 AM,MNQ_ScaleIn_638827306878888774,MNQ_VIXBuy_638827327291708830,($40.50),$873.00,$0.00,$40.50,$33.00,$73.50,121,
764,MNQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,,Short,1,21296.25,21294.50,5/13/2025 11:36:50 AM,5/13/2025 11:37:03 AM,MNQ_Target_d851eaea-fc4f-472e-9a51-4af02936d697,MNQ_VIXBuy_638827330224798450,$3.50,$876.50,$0.00,$3.50,$3.50,$0.00,2,
765,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21295.75,21292.50,5/13/2025 11:36:50 AM,5/13/2025 11:37:04 AM,MNQ_Target_97721fcd-ddb4-4b27-91e2-8f488bf8d771,MNQ_VIXBuy_638827330234840824,$6.50,$883.00,$0.00,$6.50,$6.50,$0.00,2,
766,MNQ JUN25,EXPRESSMay913746761!TopstepTrader!TopstepTrader,,Short,1,21297.75,21291.00,5/13/2025 11:36:50 AM,5/13/2025 11:37:05 AM,MNQ_Target_6d05f7dd-9d07-4bd0-ad76-64e5d2087afc,MNQ_VIXBuy_638827330244869430,$13.50,$896.50,$0.00,$13.50,$13.50,$0.00,2,
767,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Long,1,21281.00,21291.00,5/13/2025 11:32:09 AM,5/13/2025 11:37:17 AM,MNQ_VIXBuy_638827327281662667,MNQ_Target_2f3b9436-d1ca-4b8f-ab8d-a76aa33bfa24,$20.00,$916.50,$0.00,$14.50,$37.50,$17.50,32,
768,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Long,1,21288.75,21288.25,5/13/2025 11:45:05 AM,5/13/2025 11:45:57 AM,MNQ_VIXBuy_638827335039693720,Close,($1.00),$915.50,$0.00,$12.50,$6.50,$7.50,0,
769,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Long,1,21278.00,21277.25,5/13/2025 11:37:26 AM,5/13/2025 11:49:34 AM,MNQ_ScaleIn_638827330239099123,MNQ_Stop_1b77220b-c98c-4288-9f58-e1cf7106312d,($1.50),$914.00,$0.00,$5.00,$50.50,$52.00,74,
770,MNQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,,Long,1,21280.00,21275.25,5/13/2025 11:37:25 AM,5/13/2025 11:50:32 AM,MNQ_ScaleIn_638827330228937802,MNQ_Stop_c1964c67-613a-4017-9781-5b80e2406274,($9.50),$904.50,$0.00,$9.50,$46.50,$56.00,80,
771,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21277.25,21277.25,5/13/2025 11:49:34 AM,5/13/2025 11:51:40 AM,MNQ_Stop_1b77220b-c98c-4288-9f58-e1cf7106312d,MNQ_VIXBuy_638827338993540598,$0.00,$904.50,$0.00,$0.00,$0.00,$0.00,14,
772,MNQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,,Short,1,21275.25,21273.75,5/13/2025 11:50:32 AM,5/13/2025 11:52:35 AM,MNQ_Stop_c1964c67-613a-4017-9781-5b80e2406274,MNQ_VIXBuy_638827339546270999,$3.00,$907.50,$0.00,$3.00,$3.00,$0.00,13,
773,MNQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,,Short,1,21290.00,21283.75,5/13/2025 11:56:59 AM,5/13/2025 12:00:06 PM,MNQ_Target_e28e04b8-b424-4591-a8bb-8be89feb0372,MNQ_VIXBuy_638827344051373410,$12.50,$920.00,$0.00,$12.50,$12.50,$0.00,20,
774,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21293.00,21283.25,5/13/2025 11:57:15 AM,5/13/2025 12:00:07 PM,MNQ_Target_adfbdc9a-13a5-4cc6-9332-e58b4dbfa5cb,MNQ_VIXBuy_638827344061421483,$19.50,$939.50,$0.00,$19.50,$19.50,$0.00,18,
775,MNQ JUN25,EXPRESSMay913746761!TopstepTrader!TopstepTrader,,Long,1,21275.25,21264.50,5/13/2025 11:50:32 AM,5/13/2025 12:02:24 PM,MNQ_ScaleIn_638827330248892949,MNQ_Stop_deb69d69-f1bd-4eb4-9593-efd6c8757d99,($21.50),$918.00,$0.00,$21.50,$41.00,$62.50,72,
776,MNQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,,Long,1,21272.25,21260.50,5/13/2025 12:00:45 PM,5/13/2025 12:02:31 PM,MNQ_ScaleIn_638827344055513285,MNQ_Stop_c170ab42-40de-4d9b-8800-0fa464d25209,($23.50),$894.50,$0.00,$23.50,$12.00,$35.50,12,
777,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Long,1,21271.75,21260.25,5/13/2025 12:00:52 PM,5/13/2025 12:02:31 PM,MNQ_ScaleIn_638827344063463562,MNQ_Stop_6fea39d8-0630-4efc-b832-8b17893ec77b,($23.00),$871.50,$0.00,$23.00,$13.00,$36.00,11,
778,MNQ JUN25,EXPRESSMay913746761!TopstepTrader!TopstepTrader,,Short,1,21264.50,21253.50,5/13/2025 12:02:24 PM,5/13/2025 12:04:30 PM,MNQ_Stop_deb69d69-f1bd-4eb4-9593-efd6c8757d99,MNQ_VIXBuy_638827346694874990,$22.00,$893.50,$0.00,$22.00,$22.00,$0.00,14,
779,MNQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,,Short,1,21260.50,21260.25,5/13/2025 12:02:31 PM,5/13/2025 12:04:36 PM,MNQ_Stop_c170ab42-40de-4d9b-8800-0fa464d25209,MNQ_VIXBuy_638827346755579817,$0.50,$894.00,$0.00,$0.50,$0.50,$0.00,13,
780,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21260.25,21260.00,5/13/2025 12:02:31 PM,5/13/2025 12:04:37 PM,MNQ_Stop_6fea39d8-0630-4efc-b832-8b17893ec77b,MNQ_VIXBuy_638827346765617724,$0.50,$894.50,$0.00,$0.50,$0.50,$0.00,13,
781,MNQ JUN25,EXPRESSMay913746761!TopstepTrader!TopstepTrader,,Short,1,21271.00,21257.75,5/13/2025 12:09:54 PM,5/13/2025 12:11:06 PM,MNQ_Target_603f96c2-53fe-4be9-b530-e573f9e3d8d3,MNQ_VIXBuy_638827350660322081,$26.50,$921.00,$0.00,$26.50,$26.50,$0.00,8,
782,NQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Long,1,21279.25,21302.75,5/13/2025 12:23:22 PM,5/13/2025 12:28:35 PM,,,$470.00,$1391.00,$0.00,$85.00,$565.00,$95.00,0,
783,NQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Long,1,21279.25,21305.50,5/13/2025 12:23:22 PM,5/13/2025 12:28:47 PM,,,$525.00,$1916.00,$0.00,$85.00,$565.00,$40.00,0,
784,NQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Short,1,21307.00,21285.75,5/13/2025 12:29:15 PM,5/13/2025 12:34:51 PM,,,$425.00,$2341.00,$0.00,$10.00,$425.00,$0.00,0,
785,NQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Short,1,21311.75,21314.25,5/13/2025 12:36:54 PM,5/13/2025 12:38:18 PM,,Close,($50.00),$2291.00,$0.00,$125.00,$0.00,$50.00,0,
786,NQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Short,1,21322.25,21324.00,5/13/2025 12:44:26 PM,5/13/2025 12:46:41 PM,,,($35.00),$2256.00,$0.00,$110.00,$65.00,$100.00,0,
787,NQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Short,1,21321.00,21324.00,5/13/2025 12:44:40 PM,5/13/2025 12:46:41 PM,,,($60.00),$2196.00,$0.00,$135.00,$40.00,$100.00,0,
788,NQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Long,1,21317.75,21320.50,5/13/2025 1:03:45 PM,5/13/2025 1:04:18 PM,,,$55.00,$2251.00,$0.00,$70.00,$55.00,$0.00,0,
789,NQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Long,1,21316.25,21320.50,5/13/2025 1:04:11 PM,5/13/2025 1:04:18 PM,,,$85.00,$2336.00,$0.00,$10.00,$85.00,$0.00,0,
790,NQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Short,1,21320.75,21309.00,5/13/2025 1:04:22 PM,5/13/2025 1:06:22 PM,,,$235.00,$2571.00,$0.00,$5.00,$240.00,$5.00,0,
791,MNQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,,Short,1,21277.50,21295.00,5/13/2025 12:13:11 PM,5/13/2025 2:33:27 PM,MNQ_Target_1fa7f723-6a69-48d5-bad2-79a14b5b532c,MNQ_Target_cb86a604-7f47-4beb-8a8f-2975d767c77e,($35.00),$2536.00,$0.00,$35.00,$35.00,$70.00,842,
792,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21277.25,21295.00,5/13/2025 12:13:11 PM,5/13/2025 2:33:27 PM,MNQ_Target_b2c31379-a9f2-40d6-99f2-1c7fd08e43ac,MNQ_Target_473305a5-fa1d-4f5f-be07-e819a6f0d86d,($35.50),$2500.50,$0.00,$35.50,$35.50,$71.00,842,
793,MNQ JUN25,EXPRESSMay913746761!TopstepTrader!TopstepTrader,,Short,1,21276.25,21293.25,5/13/2025 12:13:08 PM,5/13/2025 2:33:53 PM,MNQ_Target_510f7c26-d050-452e-b39b-64bc835f58b3,MNQ_Target_715b8283-f7aa-4503-b5cc-d78bc7dd2284,($34.00),$2466.50,$0.00,$34.00,$34.00,$68.00,846,
794,MNQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,,Short,1,21307.75,21282.25,5/13/2025 2:22:04 PM,5/13/2025 2:45:26 PM,MNQ_VIXSell_638827429231545203,MNQ_Target_1d820d23-fe76-4aa1-8b2e-d52939e8bfd3,$51.00,$2517.50,$0.00,$13.00,$51.00,$0.00,141,
795,MNQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,,Short,1,21294.50,21282.25,5/13/2025 2:35:05 PM,5/13/2025 2:45:26 PM,MNQ_VIXSell_638827437043745220,MNQ_Target_1d820d23-fe76-4aa1-8b2e-d52939e8bfd3,$24.50,$2542.00,$0.00,$28.50,$25.00,$0.50,63,
